dataset,vertices,edges
j15-ba-4,45,86
j15-ba-5,45,86
j15-ba-6,45,86
j15-ba-7,45,86
j15-ba-8,45,86
j15-ba-9,45,86
j15-cl-0,45,53
j15-cl-1,45,38
j15-cl-10,45,41
j15-cl-11,45,44
j15-cl-12,45,37
j15-cl-13,45,45
j15-cl-14,45,42
j15-cl-2,45,54
j15-cl-3,45,46
j15-cl-4,45,46
j15-cl-5,45,43
j15-cl-6,45,38
j15-cl-7,45,41
j15-cl-8,45,46
j15-cl-9,45,48
j15-er-0,45,70
j15-er-1,45,58
j15-er-10,45,66
j15-er-11,45,44
j15-er-12,45,44
j15-er-13,45,51
j15-er-14,45,53
j15-er-2,45,51
j15-er-3,45,58
j15-er-4,45,59
j15-er-5,45,62
j15-er-6,45,67
j15-er-7,45,63
j15-er-8,45,42
j15-er-9,45,72
j15-to-0,45,42
j15-to-1,45,30
j15-to-10,45,37
j15-to-11,45,28
j15-to-12,45,26
j15-to-13,45,32
j15-to-14,45,30
j15-to-2,45,33
j15-to-3,45,21
j15-to-4,45,27
j15-to-5,45,30
j15-to-6,45,32
j15-to-7,45,29
j15-to-8,45,20
j15-to-9,45,40
j16-ba-0,14,13
j16-ba-1,14,13
j16-ba-10,14,13
j16-ba-11,14,13
j16-ba-12,14,13
j16-ba-13,14,13
j16-ba-14,14,13
j16-ba-2,14,13
j16-ba-3,14,13
j16-ba-4,14,13
j16-ba-5,14,13
j16-ba-6,14,13
j16-ba-7,14,13
j16-ba-8,14,13
j16-ba-9,14,13
j16-cl-0,14,13
j16-cl-1,14,8
j16-cl-10,14,10
j16-cl-11,14,9
j16-cl-12,14,9
j16-cl-13,14,10
j16-cl-14,14,6
j16-cl-2,14,8
j16-cl-3,14,7
j16-cl-4,14,11
j16-cl-5,14,10
j16-cl-6,14,9
j16-cl-7,14,4
j16-cl-8,14,6
j16-cl-9,14,4
j16-er-0,14,6
j16-er-1,14,10
j16-er-10,14,9
j16-er-11,14,13
j16-er-12,14,13
j16-er-13,14,3
j16-er-14,14,11
j16-er-2,14,7
j16-er-3,14,11
j16-er-4,14,11
j16-er-5,14,13
j16-er-6,14,9
j16-er-7,14,13
j16-er-8,14,10
j16-er-9,14,16
j16-to-0,14,2
j16-to-1,14,7
j16-to-10,14,5
j16-to-11,14,4
j16-to-12,14,5
j16-to-13,14,2
j16-to-14,14,6
j16-to-2,14,2
j16-to-3,14,8
j16-to-4,14,5
j16-to-5,14,8
j16-to-6,14,5
j16-to-7,14,6
j16-to-8,14,4
j16-to-9,14,7
j17-ba-0,81,308
j17-ba-1,81,308
j17-ba-10,81,308
j17-ba-11,81,308
j17-ba-12,81,308
j17-ba-13,81,308
j17-ba-14,81,308
j17-ba-2,81,308
j17-ba-3,81,308
j17-ba-4,81,308
j17-ba-5,81,308
j17-ba-6,81,308
j17-ba-7,81,308
j17-ba-8,81,308
j17-ba-9,81,308
j17-cl-0,81,304
j17-cl-1,81,310
j17-cl-10,81,312
j17-cl-11,81,319
j17-cl-12,81,331
j17-cl-13,81,303
j17-cl-14,81,296
j17-cl-2,81,317
j17-cl-3,81,307
j17-cl-4,81,317
j17-cl-5,81,306
j17-cl-6,81,320
j17-cl-7,81,309
j17-cl-8,81,342
j17-cl-9,81,311
j17-er-0,81,339
j17-er-1,81,332
j17-er-10,81,302
j17-er-11,81,318
j17-er-12,81,292
j17-er-13,81,299
j17-er-14,81,304
j17-er-2,81,298
j17-er-3,81,309
j17-er-4,81,332
j17-er-5,81,309
j17-er-6,81,335
j17-er-7,81,327
j17-er-8,81,297
j17-er-9,81,356
j17-to-0,81,216
j17-to-1,81,210
j17-to-10,81,198
j17-to-11,81,196
j17-to-12,81,178
j17-to-13,81,184
j17-to-14,81,180
j17-to-2,81,171
j17-to-3,81,199
j17-to-4,81,202
j17-to-5,81,191
j17-to-6,81,204
j17-to-7,81,215
j17-to-8,81,179
j17-to-9,81,222
j18-ba-0,73,340
j18-ba-1,73,340
j18-ba-10,73,340
j18-ba-11,73,340
j18-ba-12,73,340
j18-ba-13,73,340
j18-ba-14,73,340
j18-ba-2,73,340
j18-ba-3,73,340
j18-ba-4,73,340
j18-ba-5,73,340
j18-ba-6,73,340
j18-ba-7,73,340
j18-ba-8,73,340
j18-ba-9,73,340
j18-cl-0,73,274
j18-cl-1,73,270
j18-cl-10,73,278
j18-cl-11,73,306
j18-cl-12,73,288
j18-cl-13,73,282
j18-cl-14,73,279
j18-cl-2,73,288
j18-cl-3,73,301
j18-cl-4,73,290
j18-cl-5,73,285
j18-cl-6,73,273
j18-cl-7,73,285
j18-cl-8,73,308
j18-cl-9,73,275
j18-er-0,73,311
j18-er-1,73,302
j18-er-10,73,285
j18-er-11,73,277
j18-er-12,73,281
j18-er-13,73,282
j18-er-14,73,294
j18-er-2,73,272
j18-er-3,73,292
j18-er-4,73,287
j18-er-5,73,288
j18-er-6,73,312
j18-er-7,73,308
j18-er-8,73,267
j18-er-9,73,326
j18-to-0,73,184
j18-to-1,73,173
j18-to-10,73,185
j18-to-11,73,172
j18-to-12,73,176
j18-to-13,73,182
j18-to-14,73,195
j18-to-2,73,162
j18-to-3,73,173
j18-to-4,73,187
j18-to-5,73,184
j18-to-6,73,199
j18-to-7,73,204
j18-to-8,73,156
j18-to-9,73,202
j19-ba-0,101,198
j19-ba-1,101,198
j19-ba-10,101,198
j19-ba-11,101,198
j19-ba-12,101,198
j19-ba-13,101,198
j19-ba-14,101,198
j19-ba-2,101,198
j19-ba-3,101,198
j19-ba-4,101,198
j19-ba-5,101,198
j19-ba-6,101,198
j19-ba-7,101,198
j19-ba-8,101,198
j19-ba-9,101,198
j19-cl-0,101,169
j19-cl-1,101,168
j19-cl-10,101,175
j19-cl-11,101,178
j19-cl-12,101,165
j19-cl-13,101,163
j19-cl-14,101,179
j19-cl-2,101,161
j19-cl-3,101,171
j19-cl-4,101,163
j19-cl-5,101,163
j19-cl-6,101,153
j19-cl-7,101,157
j19-cl-8,101,155
j19-cl-9,101,147
j19-er-0,101,180
j19-er-1,101,188
j19-er-10,101,151
j19-er-11,101,166
j19-er-12,101,165
j19-er-13,101,172
j19-er-14,101,171
j19-er-2,101,189
j19-er-3,101,163
j19-er-4,101,159
j19-er-5,101,160
j19-er-6,101,204
j19-er-7,101,174
j19-er-8,101,171
j19-er-9,101,189
j19-to-0,101,85
j19-to-1,101,113
j19-to-10,101,77
j19-to-11,101,98
j19-to-12,101,86
j19-to-13,101,94
j19-to-14,101,93
j19-to-2,101,100
j19-to-3,101,86
j19-to-4,101,83
j19-to-5,101,84
j19-to-6,101,102
j19-to-7,101,99
j19-to-8,101,92
j19-to-9,101,99
j20-ba-0,241,714
j20-ba-1,241,714
j20-ba-10,241,714
j20-ba-11,241,714
j20-ba-12,241,714
j20-ba-13,241,714
j20-ba-14,241,714
j20-ba-2,241,714
j20-ba-3,241,714
j20-ba-4,241,714
j20-ba-5,241,714
j20-ba-6,241,714
j20-ba-7,241,714
j20-ba-8,241,714
j20-ba-9,241,714
j20-cl-0,241,625
j20-cl-1,241,657
j20-cl-10,241,644
j20-cl-11,241,642
j20-cl-12,241,662
j20-cl-13,241,653
j20-cl-14,241,640
j20-cl-2,241,648
j20-cl-3,241,620
j20-cl-4,241,688
j20-cl-5,241,621
j20-cl-6,241,625
j20-cl-7,241,617
j20-cl-8,241,625
j20-cl-9,241,590
j20-er-0,241,657
j20-er-1,241,677
j20-er-10,241,658
j20-er-11,241,657
j20-er-12,241,606
j20-er-13,241,640
j20-er-14,241,626
j20-er-2,241,654
j20-er-3,241,670
j20-er-4,241,642
j20-er-5,241,603
j20-er-6,241,637
j20-er-7,241,642
j20-er-8,241,651
j20-er-9,241,612
j20-to-0,241,346
j20-to-1,241,351
j20-to-10,241,333
j20-to-11,241,343
j20-to-12,241,317
j20-to-13,241,322
j20-to-14,241,313
j20-to-2,241,325
j20-to-3,241,335
j20-to-4,241,327
j20-to-5,241,308
j20-to-6,241,316
j20-to-7,241,303
j20-to-8,241,325
j20-to-9,241,303
j21-ba-0,33,116
j21-ba-1,33,116
j21-ba-10,33,116
j21-ba-11,33,116
j21-ba-12,33,116
j21-ba-13,33,116
j21-ba-14,33,116
j21-ba-2,33,116
j21-ba-3,33,116
j21-ba-4,33,116
j21-ba-5,33,116
j21-ba-6,33,116
j21-ba-7,33,116
j21-ba-8,33,116
j21-ba-9,33,116
j21-cl-0,33,106
j21-cl-1,33,100
j21-cl-10,33,99
j21-cl-11,33,96
j21-cl-12,33,91
j21-cl-13,33,76
j21-cl-14,33,98
j21-cl-2,33,96
j21-cl-3,33,97
j21-cl-4,33,93
j21-cl-5,33,99
j21-cl-6,33,83
j21-cl-7,33,93
j21-cl-8,33,102
j21-cl-9,33,98
j21-er-0,33,104
j21-er-1,33,98
j21-er-10,33,108
j21-er-11,33,97
j21-er-12,33,91
j21-er-13,33,107
j21-er-14,33,95
j21-er-2,33,101
j21-er-3,33,95
j21-er-4,33,110
j21-er-5,33,111
j21-er-6,33,117
j21-er-7,33,115
j21-er-8,33,83
j21-er-9,33,119
j21-to-0,33,74
j21-to-1,33,70
j21-to-10,33,80
j21-to-11,33,78
j21-to-12,33,66
j21-to-13,33,82
j21-to-14,33,68
j21-to-2,33,80
j21-to-3,33,69
j21-to-4,33,85
j21-to-5,33,77
j21-to-6,33,84
j21-to-7,33,87
j21-to-8,33,59
j21-to-9,33,94
j22-ba-0,76,420
j22-ba-1,76,420
j22-ba-10,76,420
j22-ba-11,76,420
j22-ba-12,76,420
j22-ba-13,76,420
j22-ba-14,76,420
j22-ba-2,76,420
j22-ba-3,76,420
j22-ba-4,76,420
j22-ba-5,76,420
j22-ba-6,76,420
j22-ba-7,76,420
j22-ba-8,76,420
j22-ba-9,76,420
j22-cl-0,76,373
j22-cl-1,76,380
j22-cl-10,76,387
j22-cl-11,76,380
j22-cl-12,76,400
j22-cl-13,76,364
j22-cl-14,76,363
j22-cl-2,76,389
j22-cl-3,76,368
j22-cl-4,76,388
j22-cl-5,76,392
j22-cl-6,76,377
j22-cl-7,76,373
j22-cl-8,76,407
j22-cl-9,76,353
j22-er-0,76,409
j22-er-1,76,396
j22-er-10,76,362
j22-er-11,76,370
j22-er-12,76,370
j22-er-13,76,382
j22-er-14,76,392
j22-er-2,76,365
j22-er-3,76,370
j22-er-4,76,382
j22-er-5,76,392
j22-er-6,76,410
j22-er-7,76,410
j22-er-8,76,370
j22-er-9,76,414
j22-to-0,76,250
j22-to-1,76,263
j22-to-10,76,225
j22-to-11,76,239
j22-to-12,76,211
j22-to-13,76,238
j22-to-14,76,241
j22-to-2,76,234
j22-to-3,76,211
j22-to-4,76,240
j22-to-5,76,243
j22-to-6,76,255
j22-to-7,76,252
j22-to-8,76,229
j22-to-9,76,260
j23-ba-0,76,355
j23-ba-1,76,355
j23-ba-10,76,355
j23-ba-11,76,355
j23-ba-12,76,355
j23-ba-13,76,355
j23-ba-14,76,355
j23-ba-2,76,355
j23-ba-3,76,355
j23-ba-4,76,355
j23-ba-5,76,355
j23-ba-6,76,355
j23-ba-7,76,355
j23-ba-8,76,355
j23-ba-9,76,355
j23-cl-0,76,356
j23-cl-1,76,378
j23-cl-10,76,368
j23-cl-11,76,372
j23-cl-12,76,369
j23-cl-13,76,367
j23-cl-14,76,347
j23-cl-2,76,361
j23-cl-3,76,358
j23-cl-4,76,340
j23-cl-5,76,363
j23-cl-6,76,356
j23-cl-7,76,363
j23-cl-8,76,389
j23-cl-9,76,351
j23-er-0,76,392
j23-er-1,76,369
j23-er-10,76,339
j23-er-11,76,352
j23-er-12,76,347
j23-er-13,76,358
j23-er-14,76,366
j23-er-2,76,352
j23-er-3,76,350
j23-er-4,76,366
j23-er-5,76,363
j23-er-6,76,387
j23-er-7,76,390
j23-er-8,76,345
j23-er-9,76,395
j23-to-0,76,286
j23-to-1,76,260
j23-to-10,76,245
j23-to-11,76,252
j23-to-12,76,239
j23-to-13,76,275
j23-to-14,76,270
j23-to-2,76,247
j23-to-3,76,267
j23-to-4,76,276
j23-to-5,76,279
j23-to-6,76,289
j23-to-7,76,288
j23-to-8,76,246
j23-to-9,76,284
j24-ba-0,150,441
j24-ba-1,150,441
j24-ba-10,150,441
j24-ba-11,150,441
j24-ba-12,150,441
j24-ba-13,150,441
j24-ba-14,150,441
j24-ba-2,150,441
j24-ba-3,150,441
j24-ba-4,150,441
j24-ba-5,150,441
j24-ba-6,150,441
j24-ba-7,150,441
j24-ba-8,150,441
j24-ba-9,150,441
j24-cl-0,150,382
j24-cl-1,150,377
j24-cl-10,150,368
j24-cl-11,150,391
j24-cl-12,150,382
j24-cl-13,150,391
j24-cl-14,150,351
j24-cl-2,150,384
j24-cl-3,150,355
j24-cl-4,150,373
j24-cl-5,150,373
j24-cl-6,150,394
j24-cl-7,150,373
j24-cl-8,150,407
j24-cl-9,150,361
j24-er-0,150,416
j24-er-1,150,412
j24-er-10,150,377
j24-er-11,150,392
j24-er-12,150,367
j24-er-13,150,392
j24-er-14,150,386
j24-er-2,150,404
j24-er-3,150,392
j24-er-4,150,376
j24-er-5,150,361
j24-er-6,150,416
j24-er-7,150,394
j24-er-8,150,382
j24-er-9,150,408
j24-to-0,150,217
j24-to-1,150,212
j24-to-10,150,202
j24-to-11,150,224
j24-to-12,150,188
j24-to-13,150,194
j24-to-14,150,201
j24-to-2,150,230
j24-to-3,150,195
j24-to-4,150,215
j24-to-5,150,201
j24-to-6,150,205
j24-to-7,150,204
j24-to-8,150,204
j24-to-9,150,217
j25-ba-0,14,13
j25-ba-1,14,13
j25-ba-10,14,13
j25-ba-11,14,13
j25-ba-12,14,13
j25-ba-13,14,13
j25-ba-14,14,13
j25-ba-2,14,13
j25-ba-3,14,13
j25-ba-4,14,13
j25-ba-5,14,13
j25-ba-6,14,13
j25-ba-7,14,13
j25-ba-8,14,13
j25-ba-9,14,13
j25-cl-0,14,16
j25-cl-1,14,6
j25-cl-10,14,15
j25-cl-11,14,12
j25-cl-12,14,14
j25-cl-13,14,13
j25-cl-14,14,12
j25-cl-2,14,10
j25-cl-3,14,13
j25-cl-4,14,16
j25-cl-5,14,15
j25-cl-6,14,17
j25-cl-7,14,11
j25-cl-8,14,7
j25-cl-9,14,9
j25-er-0,14,6
j25-er-1,14,12
j25-er-10,14,14
j25-er-11,14,16
j25-er-12,14,18
j25-er-13,14,11
j25-er-14,14,17
j25-er-2,14,8
j25-er-3,14,14
j25-er-4,14,11
j25-er-5,14,17
j25-er-6,14,12
j25-er-7,14,21
j25-er-8,14,15
j25-er-9,14,22
j25-to-0,14,2
j25-to-1,14,9
j25-to-10,14,8
j25-to-11,14,6
j25-to-12,14,5
j25-to-13,14,6
j25-to-14,14,10
j25-to-2,14,3
j25-to-3,14,10
j25-to-4,14,5
j25-to-5,14,11
j25-to-6,14,8
j25-to-7,14,11
j25-to-8,14,7
j25-to-9,14,13
j26-ba-0,65,186
j26-ba-1,65,186
j26-ba-10,65,186
j26-ba-11,65,186
j26-ba-12,65,186
j26-ba-13,65,186
j26-ba-14,65,186
j26-ba-2,65,186
j26-ba-3,65,186
j26-ba-4,65,186
j26-ba-5,65,186
j26-ba-6,65,186
j26-ba-7,65,186
j26-ba-8,65,186
j26-ba-9,65,186
j26-cl-0,65,136
j26-cl-1,65,150
j26-cl-10,65,169
j26-cl-11,65,148
j26-cl-12,65,156
j26-cl-13,65,124
j26-cl-14,65,152
j26-cl-2,65,139
j26-cl-3,65,147
j26-cl-4,65,164
j26-cl-5,65,144
j26-cl-6,65,148
j26-cl-7,65,139
j26-cl-8,65,153
j26-cl-9,65,142
j26-er-0,65,175
j26-er-1,65,165
j26-er-10,65,166
j26-er-11,65,150
j26-er-12,65,145
j26-er-13,65,142
j26-er-14,65,155
j26-er-2,65,145
j26-er-3,65,142
j26-er-4,65,145
j26-er-5,65,167
j26-er-6,65,168
j26-er-7,65,177
j26-er-8,65,145
j26-er-9,65,178
j26-to-0,65,97
j26-to-1,65,92
j26-to-10,65,102
j26-to-11,65,82
j26-to-12,65,80
j26-to-13,65,78
j26-to-14,65,94
j26-to-2,65,83
j26-to-3,65,81
j26-to-4,65,88
j26-to-5,65,98
j26-to-6,65,101
j26-to-7,65,104
j26-to-8,65,74
j26-to-9,65,116
j28-ba-0,96,540
j28-ba-1,96,540
j28-ba-10,96,540
j28-ba-11,96,540
j28-ba-12,96,540
j28-ba-13,96,540
j28-ba-14,96,540
j28-ba-2,96,540
j28-ba-3,96,540
j28-ba-4,96,540
j28-ba-5,96,540
j28-ba-6,96,540
j28-ba-7,96,540
j28-ba-8,96,540
j28-ba-9,96,540
j28-cl-0,96,530
j28-cl-1,96,559
j28-cl-10,96,547
j28-cl-11,96,554
j28-cl-12,96,561
j28-cl-13,96,532
j28-cl-14,96,538
j28-cl-2,96,584
j28-cl-3,96,596
j28-cl-4,96,564
j28-cl-5,96,569
j28-cl-6,96,519
j28-cl-7,96,554
j28-cl-8,96,525
j28-cl-9,96,549
j28-er-0,96,567
j28-er-1,96,576
j28-er-10,96,533
j28-er-11,96,577
j28-er-12,96,538
j28-er-13,96,557
j28-er-14,96,568
j28-er-2,96,567
j28-er-3,96,557
j28-er-4,96,565
j28-er-5,96,556
j28-er-6,96,594
j28-er-7,96,597
j28-er-8,96,545
j28-er-9,96,605
j28-to-0,96,346
j28-to-1,96,354
j28-to-10,96,331
j28-to-11,96,362
j28-to-12,96,325
j28-to-13,96,377
j28-to-14,96,364
j28-to-2,96,348
j28-to-3,96,351
j28-to-4,96,362
j28-to-5,96,369
j28-to-6,96,391
j28-to-7,96,380
j28-to-8,96,342
j28-to-9,96,385
